electronVetoSF nominal: 1.027 up: 1.031 down: 1.024 vals: [0.997,1.003] 
electronVetoSF nominal: 1.848 up: 1.855 down: 1.841 vals: [0.996,1.004] 
electronVetoSF nominal: 0.011 up: 0.011 down: 0.011 vals: [0.997,1.003] 
electronVetoSF nominal: 0.020 up: 0.020 down: 0.020 vals: [0.996,1.004] 
electronVetoSF nominal: 0.006 up: 0.006 down: 0.006 vals: [0.995,1.005] 
electronVetoSF nominal: 2.102 up: 2.110 down: 2.093 vals: [0.996,1.004] 
electronVetoSF nominal: 1.725 up: 1.733 down: 1.717 vals: [0.996,1.004] 
electronVetoSF nominal: 0.027 up: 0.028 down: 0.027 vals: [0.996,1.004] 
electronVetoSF nominal: 0.067 up: 0.067 down: 0.067 vals: [0.996,1.004] 
electronVetoSF nominal: 0.034 up: 0.034 down: 0.034 vals: [0.996,1.004] 
electronVetoSF nominal: 0.054 up: 0.055 down: 0.054 vals: [0.996,1.004] 
electronVetoSF nominal: 0.003 up: 0.003 down: 0.003 vals: [0.995,1.005] 
electronVetoSF nominal: 0.541 up: 0.543 down: 0.539 vals: [0.996,1.004] 
electronVetoSF nominal: 0.010 up: 0.010 down: 0.010 vals: [0.996,1.004] 
electronVetoSF nominal: 0.013 up: 0.013 down: 0.013 vals: [0.996,1.004] 
electronVetoSF nominal: 0.000 up: 0.000 down: 0.000 vals: [1.005,0.995] 
electronVetoSF nominal: 0.000 up: 0.000 down: 0.000 vals: [0.995,1.005] 
electronVetoSF nominal: 0.216 up: 0.217 down: 0.215 vals: [0.996,1.004] 
electronVetoSF nominal: 0.007 up: 0.007 down: 0.007 vals: [0.996,1.004] 
electronVetoSF nominal: 0.003 up: 0.003 down: 0.003 vals: [0.995,1.005] 
ElectronWeight nominal: 1.536 up: 1.536 down: 1.536 vals: [1.000,1.000] 
ElectronWeight nominal: 0.203 up: 0.203 down: 0.203 vals: [1.000,1.000] 
ElectronWeight nominal: 0.047 up: 0.047 down: 0.047 vals: [1.000,1.000] 
ElectronWeight nominal: 0.150 up: 0.150 down: 0.150 vals: [1.000,1.000] 
ElectronWeight nominal: 0.080 up: 0.080 down: 0.080 vals: [1.000,1.000] 
ElectronWeight nominal: 25.466 up: 25.466 down: 25.466 vals: [1.000,1.000] 
ElectronWeight nominal: 2.104 up: 2.104 down: 2.104 vals: [1.000,1.000] 
ElectronWeight nominal: 0.233 up: 0.233 down: 0.233 vals: [1.000,1.000] 
ElectronWeight nominal: 1.100 up: 1.100 down: 1.100 vals: [1.000,1.000] 
ElectronWeight nominal: 0.626 up: 0.626 down: 0.626 vals: [1.000,1.000] 
ElectronWeight nominal: 38.348 up: 38.348 down: 38.348 vals: [1.000,1.000] 
ElectronWeight nominal: 2.020 up: 2.020 down: 2.020 vals: [1.000,1.000] 
ElectronWeight nominal: 0.152 up: 0.152 down: 0.152 vals: [1.000,1.000] 
ElectronWeight nominal: 1.006 up: 1.006 down: 1.006 vals: [1.000,1.000] 
ElectronWeight nominal: 0.541 up: 0.541 down: 0.541 vals: [1.000,1.000] 
ElectronWeight nominal: 37.723 up: 37.723 down: 37.723 vals: [1.000,1.000] 
ElectronWeight nominal: 1.724 up: 1.724 down: 1.724 vals: [1.000,1.000] 
ElectronWeight nominal: 0.162 up: 0.162 down: 0.162 vals: [1.000,1.000] 
ElectronWeight nominal: 0.839 up: 0.839 down: 0.839 vals: [1.000,1.000] 
ElectronWeight nominal: 0.475 up: 0.475 down: 0.475 vals: [1.000,1.000] 
ElectronWeight nominal: 1.027 up: 1.027 down: 1.027 vals: [1.000,1.000] 
ElectronWeight nominal: 1.848 up: 1.848 down: 1.848 vals: [1.000,1.000] 
ElectronWeight nominal: 0.011 up: 0.011 down: 0.011 vals: [1.000,1.000] 
ElectronWeight nominal: 0.020 up: 0.020 down: 0.020 vals: [1.000,1.000] 
ElectronWeight nominal: 0.006 up: 0.006 down: 0.006 vals: [1.000,1.000] 
ElectronWeight nominal: 2.102 up: 2.102 down: 2.102 vals: [1.000,1.000] 
ElectronWeight nominal: 1.725 up: 1.725 down: 1.725 vals: [1.000,1.000] 
ElectronWeight nominal: 0.027 up: 0.027 down: 0.027 vals: [1.000,1.000] 
ElectronWeight nominal: 0.067 up: 0.067 down: 0.067 vals: [1.000,1.000] 
ElectronWeight nominal: 0.034 up: 0.034 down: 0.034 vals: [1.000,1.000] 
ElectronWeight nominal: 0.054 up: 0.054 down: 0.054 vals: [1.000,1.000] 
ElectronWeight nominal: 0.003 up: 0.003 down: 0.003 vals: [1.000,1.000] 
ElectronWeight nominal: 0.541 up: 0.541 down: 0.541 vals: [1.000,1.000] 
ElectronWeight nominal: 0.010 up: 0.010 down: 0.010 vals: [1.000,1.000] 
ElectronWeight nominal: 0.013 up: 0.013 down: 0.013 vals: [1.000,1.000] 
ElectronWeight nominal: 0.000 up: 0.000 down: 0.000 vals: [1.036,0.964] 
ElectronWeight nominal: 0.000 up: 0.000 down: 0.000 vals: [0.974,1.026] 
ElectronWeight nominal: 0.216 up: 0.217 down: 0.215 vals: [0.996,1.004] 
ElectronWeight nominal: 0.007 up: 0.007 down: 0.006 vals: [0.987,1.013] 
ElectronWeight nominal: 0.003 up: 0.003 down: 0.003 vals: [0.985,1.015] 
